id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
185,,10,0,2,2,0,2,2,0,0,0,255,255,255,82,4342.976,"Pugeuk",R,29,81,132,-0.145,0.983,0.502,1.685,0.222,2.092,-36.687,36.014,63,37,0,2,-203.623,-147.219,12.306,0,0,6,1,L,"눈꽃",190,80,0.505,3,87,W,Y,1,4344.632,255,138,81,94,11,145,90,57.28,-20.443,-0.076,1.353,-19.426,-0.84,0,0.354,17.173,551.097,-236.637,4344.342,13.128,-72.92,4344.489,5,13.05,2.535,-71.649,0,0,,4351.188,,,,,,,,,,,,,4350.472,6,,454,0,,,,,,,,,,,,,,,,,,,-0.049,-37.45,0.003,-17.095,-20.915,-46.276,-14.009,-63.303,21.278,-52.07,14.321,-64.297,40.907,-90.657,0,-109.84,-40.807,-90.557,0.383,-37.378,,"mungjungh",-0.053,-17.369,,"うよすま",-20.652,-46.142,,"하루（Haru）",-14.003,-63.294,,"HANA_ARASHI",21.386,-51.602,,"Kr_Luna",13.623,-64.497,81,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,4350.482,13.23,-71.984,,,,,,,,,,,,,,,,,,,,,,,,,4351.784,13.282,-71.432,,,,,,,,,,"",1,0,"Kr_Luna",,,,64,""
186,SIDE,10,0,2,2,0,0,2,0,0,0,255,255,255,,4352.557,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
187,,11,1,2,2,0,0,0,0,0,0,255,255,255,83,4404.689,"Penguin_iDOL",R,10,83,124,0.738,-1.018,0.24,1.678,0.185,1.407,-36.486,21.931,42,58,0,4,81.914,400,36.424,0,0,4,1,R,"mungjungh",190,86.732,0.403,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.098,-37.463,0.032,-17.649,-20.917,-45.99,-15.772,-62.904,22.266,-55.045,9.447,-64.105,40.929,-90.677,-0.111,-106.457,-40.83,-90.577,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
188,,11,1,2,2,0,1,0,0,0,0,255,255,255,84,4430.976,"Penguin_iDOL",R,14,83,108,-0.674,-0.767,-0.167,1.917,-1.004,1.538,-36.486,28.178,91,9,0,2,383.336,312.348,17.391,0,0,4,1,R,"mungjungh",190,86.732,0.403,0,37,W,Y,1,4432.067,255,112,119,90,36,145,102,-26.922,47.571,-0.145,0.81,-21.001,-0.48,0,0.441,-84.959,-239.426,543.56,4425.916,-1.681,-22.41,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.242,-37.579,-0.036,-17.817,-20.876,-46.023,-15.577,-62.974,23.13,-54.087,9.469,-64.265,40.929,-90.677,0.661,-108.24,-40.83,-90.577,-0.063,-36.83,,"눈꽃",-0.054,-17.85,,"Pring__",-20.791,-45.918,,"Yaksok~",-15.59,-62.993,,"_Gosomi",23.103,-53.983,,"CoalCat",9.463,-64.028,,"AI",40.9,-90.65,,"ByeolBam",3.303,-108,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
189,,11,1,2,2,0,2,0,0,0,0,255,255,255,85,4447.889,"Penguin_iDOL",R,13,76,103,-1.971,-1.125,0.214,1.792,-0.17,1.381,-36.486,30.002,100,0,0,4,-348.852,333.465,3.297,0,0,4,1,R,"mungjungh",190,86.732,0.403,,64,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,4450.686,4,,578,0,,,,,,,,,,,,,,,,,,,-0.039,-37.805,-0.04,-17.817,-18.768,-43.631,-15.311,-61.857,22.785,-53.721,9.022,-64.125,40.915,-90.664,-0.733,-107.701,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
190,,11,1,2,2,0,0,1,0,0,0,255,255,255,86,4466.979,"Penguin_iDOL",R,26,86,139,1.98,1.149,0.408,1.939,0.835,2.196,-36.486,45.62,69,31,0,1,11.01,-150,21.115,0,0,5,4,R,"HANA_ARASHI",190,90,0.25,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,-37.604,0.017,-17.724,-21.167,-46.301,-14.6,-62.587,22.829,-53.879,9.343,-64.104,40.915,-90.664,-0.749,-107.643,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
191,,11,1,2,2,1,0,1,0,0,0,255,255,255,87,4485.229,"Penguin_iDOL",R,14,83,107,1.439,0.549,0.13,2.101,-0.094,2.369,-36.486,43.167,82,18,0,2,379.786,312.348,10.362,0,0,5,4,R,"HANA_ARASHI",190,90,0.25,3,37,W,Y,1,4486.339,165,60,102,55,29,145,96,54.408,36.424,0.297,1.143,-19.766,-0.53,0,0.718,241.357,545.869,-61.432,4485.956,-47.825,-67.726,4486.396,8,-47.702,0.31,-67.631,1,0,,4493.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,4520.72,2,,,,,,,-0.065,-37.69,0.005,-17.72,-23.054,-48.612,-14.925,-63.459,22.843,-53.79,9.406,-64.181,40.922,-90.67,-0.681,-107.678,-40.822,-90.57,-0.346,-36.737,,"눈꽃",-0.004,-17.72,,"Pring__",-22.958,-48.512,77,"Yaksok~",-15.21,-63.813,106,"_Gosomi",22.88,-53.689,,"CoalCat",9.389,-63.986,,"AI",40.9,-90.65,,"ByeolBam",-0.678,-107.674,,"AI",-40.8,-90.55,,4500.241,-0.848,-38.313,,,,4495.875,-19.691,-40.609,4518.109,2.388,-55.923,,,,,,,,,,,,,,,,,,,,,,4498.985,-18.218,-40.032,4518.644,-1.256,-54.213,,,,,,,,,,,,,,,,"",2,0,"AI",,,,52,""
192,,11,1,2,2,0,0,1,1,0,0,4,255,255,88,4538.712,"Penguin_iDOL",R,14,75,102,-0.912,-0.411,-0.169,1.831,-1.143,1.819,-36.486,22.46,100,0,0,0,362.039,312.348,23.195,0,0,6,5,L,"Kr_Luna",190,95,0.498,,37,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.167,-37.554,-0.047,-17.863,-19.494,-40.16,-4.807,-65.168,24.915,-51.604,13.169,-61.71,40.915,-90.664,3.379,-110.017,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4542.498,0.117,-37.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
193,,11,1,2,2,0,1,1,1,0,0,4,255,255,89,4554.539,"Penguin_iDOL",R,26,83,135,-1.711,-0.314,0.076,1.638,-0.575,1.277,-36.486,17.963,51,49,0,2,-127.913,-150,31.415,0,0,6,5,L,"Kr_Luna",190,95,0.498,5,37,W,Y,1,4555.288,169,98,156,77,26,145,108,12.7,-80.363,-0.329,0.879,-20.101,-0.08,0,0.12,356.123,-410.806,253.801,,,,,,,,,0,0,,,,,,,,,,,,4555.174,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044,-37.642,-0.045,-17.85,-19.555,-40.301,-5.907,-64.927,24.913,-51.757,13.35,-61.673,40.915,-90.664,0.986,-109.27,-40.815,-90.564,-0.074,-36.94,,"눈꽃",-0.097,-17.87,,"Pring__",-18.027,-42.974,,"Yaksok~",-7.337,-64.674,,"_Gosomi",24.861,-51.74,,"CoalCat",13.34,-61.486,,"AI",40.9,-90.65,,"ByeolBam",2.214,-108.061,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
194,,11,1,2,2,0,2,1,1,0,0,4,255,255,90,4573.488,"Penguin_iDOL",R,14,81,106,2.958,-0.758,0.349,1.96,0.599,1.59,-36.486,39.603,82,18,0,4,354.862,338.216,15.335,0,0,6,5,L,"Kr_Luna",190,95,0.498,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4574.616,,,4576.011,6,,578,0,,,,,,,,,,,,,,,,,,,0.037,-37.691,0.024,-17.86,-19.67,-40.082,-6.112,-63.633,25.832,-51.647,14.501,-62.059,40.915,-90.664,0.015,-108.501,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,4579.372,0,""
195,,11,1,2,2,0,0,2,1,0,0,4,255,255,91,4593.737,"Penguin_iDOL",R,4,75,109,-1.26,-0.266,0.192,1.829,-0.257,1.444,-36.486,34.05,100,0,0,0,-161.809,0,2.351,0,0,6,2,R,"うよすま",190,85.375,0.502,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4595.314,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,-37.439,-0.198,-17.91,-19.675,-40.169,-15.665,-63.468,21.69,-52.56,9.465,-63.04,40.922,-90.67,-3.591,-109.074,-40.822,-90.57,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
196,,11,1,2,2,0,1,2,1,0,0,4,255,255,92,4610.987,"Penguin_iDOL",R,14,74,101,2.965,4.126,-0.177,1.954,-1.075,1.595,-36.486,27.715,92,8,0,2,358.49,312.348,20.301,0,0,6,2,R,"うよすま",190,85.375,0.502,0,37,W,Y,1,4612.072,149,75,51,63,34,134,135,-5.304,7.565,-0.138,0.694,-20.163,0.47,0,0.3,9.853,597.226,-56.781,4605.862,-0.991,-26.245,4608.942,7,-10.123,0.055,-99.512,1,0,,,,,,4617.661,,,,,,4612.361,,,4618.139,4,1,166,1,,,,,,,,,,,,,,,,,,,-0.165,-37.648,-0.104,-17.923,-19.675,-39.99,-15.813,-63.358,21.75,-52.44,9.489,-63.022,40.915,-90.664,-3.514,-109.144,-40.815,-90.564,-0.37,-37.002,,"눈꽃",-0.115,-17.936,,"Pring__",-18.968,-45.018,,"Yaksok~",-16.278,-64.432,,"_Gosomi",21.691,-52.425,,"CoalCat",9.436,-62.885,,"AI",40.9,-90.65,,"ByeolBam",-1.276,-109.159,114,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,4617.517,-0.103,-60.303,,,,4615.267,-10.073,-100.335,,,,,,,,,,,,,,,,,,,,,,,,,4615.952,-9.43,-95.357,,,,"",2,0,"ByeolBam",4617.661,,,3,""
197,SIDE,11,1,2,2,0,0,2,1,0,0,2,255,255,,4621.971,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
198,,11,0,2,2,0,0,0,0,0,0,255,255,255,83,4653.623,"mungjungh",R,32,85,138,0.711,0.274,0.795,1.524,-0.021,1.579,-36.512,29.712,6,94,0,2,250,-200,44.657,0,0,0,7,R,"ByeolBam",175.4,90,0.5,3,37,W,Y,1,4654.579,249,88,29,19,10,83,64,39.155,29.714,-0.184,1.182,-19.875,-0.26,0,0.231,331.87,499.683,-13.388,,,,4652.876,2,-27.195,3.718,-56.804,0,0,,4660.319,,,,,,,,,,,,,4659.309,0,,451,0,,,,,,,,,,,,,,,,,,,0.309,-37.292,0.056,-17.364,-21.473,-46.774,-17.854,-61.64,18.839,-58.451,4.149,-63.428,40.944,-90.691,0,-109.89,-40.844,-90.591,0.878,-37.319,,"Pugeuk",-0.023,-17.492,,"うよすま",-20.868,-46.444,85,"하루（Haru）",-17.015,-63.302,,"HANA_ARASHI",18.555,-58.702,,"Kr_Luna",5.459,-63.826,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,4663.021,-0.267,-38.568,,,,4659.319,-27.572,-57.222,,,,,,,,,,,,,,,,,,,,,,,,,4661.562,-20.517,-53.867,,,,,,,,,,,,,,,,,,,"",1,0,"うよすま",,,,9,""
199,,11,0,2,2,0,0,1,0,0,0,255,255,255,84,4675.458,"mungjungh",R,4,80,126,-0.665,-0.294,0.784,1.486,-0.074,1.442,-36.512,44.346,0,100,0,2,-157.338,7.758,14.554,0,0,1,5,R,"CoalCat",174.6,83,0.397,3,37,W,Y,1,4676.589,218,68,24,20,12,73,64,29.758,30.707,-0.435,1.065,-20.57,-0.76,0,0.388,386.97,458.42,-10.262,,,,4673.716,2,-24.004,4.012,-53.749,0,0,,4681.42,,,,,,,,,,,,,4680.211,1,,451,0,,,,,,,,,,,,,,,,,,,0.212,-37.333,-0.038,-17.247,-21.055,-46.98,-14.722,-62.486,17.154,-60.563,2.943,-67.438,40.915,-90.664,0,-109.86,-40.815,-90.564,0.61,-36.828,,"Pugeuk",-0.171,-17.508,,"うよすま",-20.821,-46.827,85,"하루（Haru）",-14.72,-62.49,,"HANA_ARASHI",17.158,-60.531,,"Kr_Luna",3.016,-67.591,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,4683.409,-0.368,-38.273,,,,4680.222,-24.267,-53.871,,,,,,,,,,,,,,,,,,,,,,,,,4682.171,-19.066,-49.233,,,,,,,,,,,,,,,,,,,"",1,0,"うよすま",,,,9,""
200,,11,0,2,2,0,0,2,0,0,0,255,255,255,85,4698.808,"mungjungh",R,32,87,140,-2.732,-0.3,0.488,1.423,-1.453,1.257,-36.512,13.077,0,100,0,2,250,-200,81.096,0,0,2,2,L,"Pring__",190,92.741,0.481,3,37,W,Y,1,4699.869,249,159,93,92,65,145,46,102.962,66.77,-0.435,0.983,-20.665,-0.46,0,0.563,438.785,302.246,-275.89,4698.036,20.58,-11.588,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.159,-37.243,-0.103,-17.234,-21.874,-47.812,-12.073,-64.153,21.15,-57.003,10.415,-64.355,40.922,-90.67,0,-109.86,-40.822,-90.571,0.549,-36.982,,"Pugeuk",-0.195,-17.433,,"うよすま",-21.633,-47.687,,"하루（Haru）",-12.078,-64.153,,"HANA_ARASHI",21.244,-54.995,,"Kr_Luna",11.703,-63.667,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
201,,11,0,2,2,0,1,2,0,0,0,255,255,255,86,4720.302,"mungjungh",R,32,89,140,0.258,0.442,0.755,1.566,-0.208,1.721,-36.512,34.399,3,97,0,0,238.68,-200,40.891,0,0,2,2,L,"Pring__",190,92.741,0.481,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,-37.388,-0.104,-17.353,-21.936,-48.156,-8.171,-65.34,21.503,-55.174,13.917,-63.52,40.915,-90.664,0,-109.86,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
202,,11,0,2,2,0,2,2,0,0,0,255,255,255,87,4734.618,"mungjungh",R,13,84,123,-3.76,-0.826,0.587,1.268,-0.989,1.401,-36.512,24.074,5,95,0,2,-419.867,271.498,22.917,0,0,2,2,L,"Pring__",190,92.741,0.481,3,37,W,Y,1,4735.742,255,174,124,118,103,145,90,-18.759,10.174,-0.69,0.711,-20.479,-0.85,0,0.604,363.427,455.766,142.12,4729.382,-1.033,-22.367,4731.542,3,-7.96,0.057,-57.454,0,0,,4741.515,,,,,,,,,,,,,4741.159,2,,147,2,,,,,,,,,,,,,,,,,,,0.219,-37.184,-0.056,-17.357,-21.694,-47.826,-8.163,-65.342,21.621,-57.134,13.993,-63.529,40.915,-90.664,0,-109.85,-40.815,-90.564,0.362,-37.356,,"Pugeuk",-0.165,-17.753,,"うよすま",-21.538,-47.714,,"하루（Haru）",-8.16,-65.348,95,"HANA_ARASHI",21.467,-57.323,,"Kr_Luna",14.049,-63.494,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,4740.522,-18.915,-40.678,4738.081,-8.106,-58.728,,,,,,,,,,,,,,,,,,,,,,,,,4739.566,-10.342,-55.306,,,,,,,,,,,,,,,,"",2,0,"하루（Haru）",,,,3,""
203,SIDE,11,0,2,2,0,0,2,0,0,0,255,255,255,,4741.823,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
204,,12,1,2,2,0,0,0,0,0,0,255,255,255,93,4787.005,"Penguin_iDOL",R,29,88,140,-0.506,2.49,0.096,1.72,-0.485,1.521,-36.486,29.811,86,14,0,2,-164.684,-150,22.182,0,0,1,3,L,"하루（Haru）",160,85,0.397,3,37,W,Y,1,4788.017,255,50,78,55,40,143,79,91.847,-60.802,-0.268,1.001,-20.236,-0.81,0,0.174,540.888,-124.647,227.824,,,,4787.476,1,-7.574,3.211,-12.278,0,0,,4794.632,,,,,,,,,,,,,4794.145,1,,450,0,,,,,,,,,,,,,,,,,,,-0.134,-37.665,-0.096,-17.944,-21.002,-46.665,-6.776,-67.306,22.136,-47.137,13.341,-61.218,40.927,-90.675,2.309,-103.277,-40.827,-90.575,-0.724,-37.075,,"눈꽃",-0.112,-17.956,130,"Pring__",-21.004,-46.423,,"Yaksok~",-8.982,-66.924,,"_Gosomi",21.764,-47.327,,"CoalCat",13.381,-61.044,,"AI",40.9,-90.65,,"ByeolBam",3.408,-103.032,,"AI",-40.8,-90.55,,4796.543,-0.287,-37.543,4794.153,-7.608,-12.175,,,,,,,,,,,,,,,,,,,,,,,,,4795.497,-7.315,-13.763,,,,,,,,,,,,,,,,,,,,,,"",1,0,"눈꽃",,,,96,""
205,,12,1,2,2,0,0,1,0,0,0,255,255,255,94,4814.712,"Penguin_iDOL",R,14,83,107,-0.672,-0.172,-0.16,1.886,-1.014,1.927,-36.486,29.247,92,8,0,2,379.786,312.348,25.099,0,0,2,1,R,"Pugeuk",190,85.842,0.349,3,37,W,Y,1,4815.804,255,80,47,40,22,133,98,37.41,0.84,-0.301,0.938,-21.026,-0.05,0,0.753,-157.627,575.22,65.388,4814.036,-12.442,-96.249,4814.262,7,-11.877,1.993,-94.387,0,0,,4821.406,,,,,,,,,,,,,4820.857,2,,456,0,,,,,,,,,,,,,,,,,,,-0.182,-37.788,-0.03,-17.733,-20.324,-46.143,-15.822,-63.25,21.96,-53.178,10.226,-63.374,40.929,-90.677,-0.74,-106.378,-40.83,-90.577,0.324,-36.915,,"눈꽃",-0.041,-17.748,,"Pring__",-20.123,-46.113,89,"Yaksok~",-15.815,-63.255,,"_Gosomi",22.033,-53.073,,"CoalCat",10.308,-63.243,,"AI",40.9,-90.65,,"ByeolBam",-0.692,-106.911,95,"AI",-40.8,-90.55,,4827.557,-0.226,-38.696,,,,4825.346,-20.489,-40.069,,,,,,,,,,,,,4820.867,-12.041,-94.81,,,,,,,,,,4826.432,-19.082,-39.729,,,,,,,,,,,,,4822.807,-15.118,-89.326,,,,"",1,0,"ByeolBam",,,,37,""
206,,12,1,2,2,0,0,2,0,0,0,255,255,255,95,4841.426,"Penguin_iDOL",R,26,88,140,0.537,0.625,0.235,1.837,0.389,1.869,-36.486,30.004,80,20,0,2,-128.079,-150,33.517,0,0,3,0,R,"mungjungh",190,89.732,0.403,3,64,W,Y,1,4842.428,182,158,88,37,13,140,130,25.436,12.036,0.085,1.222,-19.781,0.54,0,0.392,-455.55,-389.769,23.552,4839.942,-12.55,-123.332,4842.009,7,-13.332,0.147,-128.413,1,8,,4848.569,4853.142,,,,,,,,,,,,4853.44,3,1,278,1,,,,,,,,,,,,,,,,,,,-0.026,-37.697,0.023,-17.762,-20.132,-45.471,-16.441,-63.024,21.769,-52.772,10.037,-63.014,40.922,-90.671,-1.164,-102.788,-40.822,-90.571,0.093,-37.094,,"눈꽃",0.017,-17.77,,"Pring__",-20.009,-45.355,,"Yaksok~",-16.442,-63.006,,"_Gosomi",21.763,-52.681,,"CoalCat",10.063,-62.882,,"AI",40.9,-90.65,,"ByeolBam",-0.207,-105.179,105,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,4852.901,-0.008,-60.046,,,,4848.686,-13.178,-127.569,,,,,,,,,,,,,,,,,,,,,,,,,4849.866,-11.946,-123.313,,,,"",2,0,"ByeolBam",4853.142,,,3,""
207,SIDE,12,1,2,2,0,0,2,0,0,0,255,255,255,,4867.693,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
208,,12,0,2,2,0,0,0,0,0,0,255,255,255,88,4897.165,"mungjungh",R,32,76,127,1.02,0.336,0.811,1.331,0.051,1.602,-36.512,37.3,6,94,0,2,246.092,-200,21.955,0,0,3,4,R,"_Gosomi",175,85.368,0.474,3,37,W,Y,1,4898.243,255,77,19,25,15,62,62,51.094,-19.191,0.192,1.057,-20.603,-0.53,0,0.544,503.454,129.237,299.719,,,,4896.476,4,10.498,2.74,-54.443,0,0,,,,,,,,,,,,,,,4903.258,3,,453,0,,,,,,,,,,,,,,,,,,,0.224,-37.365,0.009,-17.277,-20.28,-46.972,-14.073,-63.228,17.209,-59.418,3.365,-64.757,40.937,-90.684,0,-109.88,-40.837,-90.584,0.617,-37.532,,"Pugeuk",-0.062,-17.462,,"うよすま",-19.945,-47.195,,"하루（Haru）",-14.463,-63.09,,"HANA_ARASHI",17.196,-59.16,120,"Kr_Luna",3.368,-64.748,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,4905.161,0.702,-38.366,,,,,,,,,,4903.269,10.57,-54.757,,,,,,,,,,,,,,,,,,,,,,,,,4904.433,7.879,-50.508,,,,,,,,,,,,,"",1,0,"HANA_ARASHI",,,,24,""
209,,12,0,2,2,0,0,1,0,0,0,255,255,255,89,4920.837,"mungjungh",R,32,87,140,2.282,0.491,0.942,1.559,0.661,1.7,-36.512,45.291,7,93,0,4,228.459,-200,14.387,0,0,4,3,R,"Yaksok~",173.3,80,0.328,,37,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268,-37.186,-0.06,-17.767,-21.203,-47.589,-15.278,-63.827,16.918,-58.224,7.969,-64.432,40.922,-90.67,0,-109.86,-40.822,-90.57,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4925.077,-0.05,-37.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
